date,category,region,product,value,value_b,units,cost,revenue,profit
2024-01-27,C,AMER,P05,31.06,7.19,9,18.12,44.62,26.5
2024-01-27,D,APAC,P10,26.39,35.37,8,21.81,36.1,14.29
2024-01-27,B,AMER,P03,37.03,52.12,13,31.17,45.5,14.33
2024-01-27,A,APAC,P05,34.05,16.46,12,27.15,54.05,26.9
2024-01-27,D,APAC,P06,36.7,23.33,7,21.83,51.22,29.39
2024-01-27,C,APAC,P03,27.53,21.41,16,23.1,50.47,27.37
2024-01-27,D,EMEA,P07,16.38,28.9,12,23.97,35.69,11.72
2024-01-28,C,APAC,P06,57.72,4.79,12,48.41,96.17,47.76
2024-01-28,D,EMEA,P07,23.93,8.69,12,19.42,51.37,31.95
2024-01-28,B,,P04,64.06,21.81,6,49.67,62.57,12.9
2024-01-28,C,APAC,P01,66.53,8.69,10,55.72,80.1,24.38
2024-01-28,C,APAC,P05,20.53,20.98,16,20.58,34.01,13.43
2024-01-28,D,AMER,P04,58.96,13.65,15,41.71,66.44,24.73
2024-01-28,C,APAC,P10,47.41,5.99,13,31.73,50.96,19.23
2024-01-28,D,AMER,P06,29.41,15.8,15,31.34,56.33,24.99
2024-01-28,C,AMER,P07,56.04,5.53,14,36.09,59.03,22.94
2024-01-28,D,EMEA,P06,38.74,20.96,9,27.34,62.78,35.44
2024-01-28,C,APAC,P02,40.31,27.52,11,24.55,44.55,20.0
2024-01-28,E,AMER,P07,39.17,10.72,11,34.68,50.42,15.74
2024-01-29,A,APAC,P08,41.7,8.01,10,24.72,60.13,35.41
2024-01-29,A,APAC,P05,11.1,13.93,9,8.75,21.7,12.95
2024-01-29,D,AMER,P05,10.62,13.66,10,17.36,25.68,8.32
2024-01-29,A,EMEA,P03,89.02,28.06,5,40.71,113.05,72.34
2024-01-29,C,APAC,P06,48.21,17.27,11,30.17,55.41,25.24
2024-01-29,E,EMEA,P07,16.09,10.39,16,19.2,35.91,16.71
2024-01-29,A,EMEA,P07,39.0,21.01,8,31.7,58.11,26.41
2024-01-29,A,EMEA,P04,33.44,10.86,12,22.67,54.66,31.99
2024-01-29,D,APAC,P10,34.88,24.18,16,41.29,58.44,17.15
2024-01-29,A,EMEA,P10,28.66,14.03,16,26.85,66.59,39.74
2024-01-29,D,AMER,P07,43.74,22.89,14,45.73,55.71,9.98
2024-01-29,B,EMEA,P05,36.51,12.86,12,32.57,56.88,24.31
2024-01-29,A,EMEA,P06,26.11,7.19,10,15.94,48.28,32.34
2024-01-29,E,EMEA,P08,51.31,15.14,19,42.09,53.53,11.44
2024-01-29,A,EMEA,P06,45.75,23.33,19,40.98,71.35,30.37
2024-01-29,C,EMEA,P01,66.05,7.9,15,51.7,95.9,44.2
2024-01-29,D,APAC,P08,34.53,,9,30.26,60.58,30.32
2024-01-30,C,APAC,P05,53.19,18.32,11,41.52,63.89,22.37
2024-01-30,D,APAC,P08,23.39,15.34,13,30.48,40.42,9.94
2024-01-30,B,APAC,P09,24.35,13.42,8,22.86,35.3,12.44
2024-01-30,A,AMER,P05,36.16,24.39,10,21.08,40.7,19.62
2024-01-30,A,EMEA,P08,16.32,14.69,15,18.14,56.09,37.95
2024-01-30,C,EMEA,P05,40.32,22.62,8,23.5,52.19,28.69
2024-01-30,A,APAC,P01,55.92,16.63,13,51.04,70.45,19.41
2024-01-30,B,APAC,P02,22.39,13.6,8,14.88,44.3,29.42
2024-01-31,C,AMER,P04,53.06,9.18,8,36.65,87.29,50.64
2024-01-31,B,APAC,P01,52.73,8.28,13,35.53,74.36,38.83
2024-01-31,C,EMEA,P09,15.52,14.4,17,18.12,34.23,16.11
2024-01-31,D,APAC,P01,43.45,10.6,12,34.66,61.01,26.35
2024-01-31,C,APAC,P08,51.41,12.24,5,32.0,49.28,17.28
2024-01-31,C,AMER,P10,32.81,40.94,10,18.19,40.9,22.71
2024-01-31,D,AMER,P07,32.16,8.74,10,22.36,66.92,44.56
2024-01-31,E,APAC,P09,20.65,11.38,19,30.03,54.51,24.48
2024-01-31,D,AMER,P09,27.35,15.43,11,27.83,46.0,18.17
2024-01-31,D,APAC,P05,28.35,6.56,10,18.98,49.05,30.07
2024-01-31,B,EMEA,P08,7.8,13.45,9,11.52,20.27,8.75
2024-02-01,B,EMEA,P02,40.84,3.99,16,38.4,76.8,38.4
2024-02-01,C,APAC,P10,22.45,6.46,10,18.78,34.59,15.81
2024-02-01,C,AMER,P07,44.14,24.14,13,36.71,67.66,30.95
2024-02-01,A,AMER,P08,42.54,25.31,11,37.57,49.6,12.03
2024-02-01,A,APAC,P05,22.12,7.11,10,18.9,37.66,18.76
2024-02-01,B,APAC,P06,15.08,32.59,16,22.66,41.5,18.84
2024-02-01,E,AMER,P09,52.28,9.69,10,45.0,59.75,14.75
2024-02-01,A,APAC,P07,28.02,9.88,13,26.95,43.81,16.86
2024-02-02,A,APAC,P03,21.28,11.22,19,23.48,40.63,17.15
2024-02-02,A,EMEA,P02,31.8,30.53,14,26.65,47.49,20.84
2024-02-02,D,EMEA,P04,38.49,18.07,16,33.2,47.99,14.79
2024-02-02,D,APAC,P10,31.96,23.45,19,31.9,43.14,11.24
2024-02-02,B,AMER,P07,63.48,4.09,13,41.71,85.18,43.47
2024-02-02,D,AMER,P10,80.79,9.05,9,66.02,111.19,45.17
2024-02-02,B,APAC,P05,12.76,16.02,12,15.52,34.63,19.11
2024-02-03,E,APAC,P06,33.6,3.78,17,27.75,48.23,20.48
2024-02-03,B,APAC,P07,40.49,9.54,13,32.65,49.85,17.2
2024-02-03,D,EMEA,P09,24.65,,5,18.25,27.52,9.27
2024-02-03,B,EMEA,P05,29.82,19.21,16,33.78,75.92,42.14
2024-02-03,B,EMEA,P02,37.82,6.8,11,24.91,49.08,24.17
2024-02-03,B,APAC,P05,27.47,26.12,17,30.13,65.68,35.55
2024-02-04,D,EMEA,P05,7.21,31.02,15,13.33,32.99,19.66
2024-02-04,C,,P09,79.86,25.31,11,63.83,109.26,45.43
2024-02-04,A,APAC,P07,18.12,7.48,8,21.57,30.43,8.86
2024-02-04,B,EMEA,P09,73.03,16.51,12,52.41,91.49,39.08
2024-02-04,C,APAC,P10,46.62,8.7,11,36.75,54.3,17.55
2024-02-04,C,EMEA,P04,49.94,18.91,7,32.85,61.64,28.79
2024-02-04,B,APAC,P10,12.95,3.72,13,20.26,39.48,19.22
2024-02-04,B,APAC,P05,36.95,27.36,8,22.39,58.53,36.14
2024-02-04,A,APAC,P06,40.49,9.18,12,24.19,65.69,41.5
2024-02-04,C,EMEA,P06,66.8,6.79,12,52.94,76.67,23.73
2024-02-04,A,APAC,P04,51.07,17.35,14,46.78,74.31,27.53
2024-02-04,C,APAC,P01,23.27,18.12,11,21.91,51.46,29.55
2024-02-05,A,EMEA,P10,38.76,5.3,7,27.38,49.31,21.93
2024-02-05,D,APAC,P05,25.6,13.42,9,18.81,34.32,15.51
2024-02-05,C,EMEA,P07,17.33,32.98,15,29.07,34.1,5.03
2024-02-05,D,AMER,P02,71.66,10.27,14,52.07,98.39,46.32
2024-02-05,C,EMEA,P01,33.05,11.72,12,35.46,59.75,24.29
2024-02-05,E,EMEA,P06,10.29,11.36,9,10.94,18.27,7.33
2024-02-05,D,EMEA,P07,43.61,15.24,9,33.37,59.19,25.82
2024-02-06,D,APAC,P02,43.03,29.13,8,28.17,41.98,13.81
2024-02-06,E,AMER,P04,39.81,13.73,10,23.58,58.78,35.2
2024-02-06,B,APAC,P09,88.81,24.26,6,50.58,130.2,79.62
2024-02-06,E,EMEA,P05,40.53,5.86,9,39.57,53.03,13.46
2024-02-06,A,APAC,P10,23.94,19.86,6,17.6,42.27,24.67
2024-02-06,D,EMEA,P10,50.29,25.62,12,38.77,65.0,26.23
2024-02-06,C,EMEA,P02,70.34,10.81,9,34.32,99.16,64.84
2024-02-06,B,APAC,P05,24.88,23.7,10,14.53,38.96,24.43
2024-02-06,B,EMEA,P01,54.61,3.36,10,34.14,69.7,35.56
2024-02-07,E,APAC,P01,37.94,4.13,7,29.24,51.07,21.83
2024-02-07,A,EMEA,P08,21.66,24.9,12,15.25,35.3,20.05
2024-02-07,C,APAC,P10,23.05,15.45,12,30.22,56.73,26.51
2024-02-07,B,AMER,P10,37.61,21.73,11,33.0,52.17,19.17
2024-02-07,D,APAC,P07,60.39,5.12,10,51.48,93.81,42.33
2024-02-07,C,AMER,P09,41.08,16.74,12,22.7,54.42,31.72
2024-02-07,C,APAC,P06,30.7,9.04,6,19.4,42.88,23.48
2024-02-07,D,AMER,P04,50.17,27.5,13,32.89,72.79,39.9
2024-02-07,D,EMEA,P05,9.42,26.0,12,8.79,18.63,9.84
2024-02-08,A,,P02,76.67,5.98,9,37.38,82.21,44.83
2024-02-08,A,AMER,P05,36.19,24.56,14,25.02,60.58,35.56
2024-02-08,A,AMER,P06,20.37,6.3,12,14.43,35.38,20.95
2024-02-08,E,EMEA,P02,17.2,11.08,9,18.18,37.49,19.31
2024-02-08,E,EMEA,P04,21.7,,13,23.65,32.08,8.43
2024-02-08,A,AMER,P06,16.62,32.27,17,21.66,51.13,29.47
2024-02-08,D,EMEA,P01,85.94,,16,52.18,119.32,67.14
2024-02-08,E,AMER,P10,52.84,17.06,7,33.8,61.94,28.14
2024-02-08,D,AMER,P09,27.91,17.58,12,33.77,54.01,20.24
2024-02-08,B,APAC,P02,41.08,19.22,13,34.85,71.34,36.49
2024-02-08,C,EMEA,P01,25.05,8.98,17,27.72,53.99,26.27
2024-02-08,D,APAC,P08,79.55,11.69,9,44.29,98.0,53.71
2024-02-08,E,APAC,P09,35.08,17.02,8,18.45,49.28,30.83
2024-02-08,A,APAC,P05,16.87,4.38,9,19.06,35.25,16.19
2024-02-08,E,AMER,P04,15.39,12.29,12,21.14,43.99,22.85
2024-02-08,B,EMEA,P10,68.08,13.24,8,30.41,94.32,63.91
2024-02-08,C,EMEA,P08,30.22,8.46,8,23.94,44.3,20.36
2024-02-08,A,EMEA,P09,48.61,8.51,8,41.16,65.25,24.09
2024-02-08,C,APAC,P03,27.4,2.62,11,28.91,42.81,13.9
2024-02-08,C,EMEA,P01,84.46,33.91,11,42.11,88.44,46.33
2024-02-08,E,EMEA,P05,42.23,12.07,14,33.06,55.89,22.83
2024-02-08,E,EMEA,P07,38.05,11.46,12,18.54,41.06,22.52
2024-02-08,A,APAC,P04,53.23,4.33,18,32.54,69.86,37.32
2024-02-08,D,EMEA,P09,43.7,25.38,10,22.97,69.15,46.18
2024-02-09,C,APAC,P08,69.41,6.37,11,45.04,94.85,49.81
2024-02-09,E,APAC,P02,35.86,13.33,15,31.31,49.55,18.24
2024-02-09,E,APAC,P09,28.97,6.98,10,20.98,53.51,32.53
2024-02-09,C,EMEA,P01,71.05,18.91,18,63.85,127.1,63.25
2024-02-09,B,APAC,P10,80.86,17.6,10,57.6,93.33,35.73
2024-02-09,B,EMEA,P06,58.19,18.69,11,32.61,68.7,36.09
2024-02-09,C,EMEA,P04,59.38,9.91,14,33.14,70.43,37.29
2024-02-09,D,EMEA,P06,39.92,18.74,4,26.47,48.42,21.95
2024-02-09,A,APAC,P02,36.74,23.13,17,37.86,60.8,22.94
2024-02-09,A,EMEA,P01,26.98,8.83,9,20.15,29.03,8.88
2024-02-09,E,APAC,P05,53.97,10.67,14,49.25,83.74,34.49
2024-02-09,C,APAC,P08,33.65,28.83,15,29.88,71.65,41.77
2024-02-10,C,APAC,P05,49.52,8.98,13,40.05,62.45,22.4
2024-02-10,B,APAC,P09,48.45,13.38,8,41.31,68.37,27.06
2024-02-10,C,EMEA,P06,43.33,24.97,11,20.2,51.13,30.93
2024-02-10,B,EMEA,P10,55.1,14.67,12,49.26,70.67,21.41
2024-02-10,A,APAC,P03,52.19,2.47,13,36.63,96.9,60.27
2024-02-10,A,AMER,P04,26.8,13.86,11,18.06,33.0,14.94
2024-02-10,D,AMER,P01,67.79,10.53,11,54.9,78.02,23.12
2024-02-10,B,AMER,P02,24.47,,16,32.05,45.36,13.31
2024-02-10,D,APAC,P03,43.21,19.49,20,38.22,70.22,32.0
2024-02-10,B,APAC,P03,22.19,4.75,16,15.89,39.09,23.2
2024-02-10,A,EMEA,P07,22.37,33.82,13,32.32,58.15,25.83
2024-02-10,D,APAC,P08,32.58,7.82,12,25.16,37.49,12.33
2024-02-10,B,EMEA,P10,41.52,21.78,15,48.79,89.71,40.92
2024-02-10,E,EMEA,P05,48.7,7.79,14,46.05,54.34,8.29
2024-02-11,C,AMER,P02,52.12,14.22,10,29.71,73.15,43.44
2024-02-11,D,,P08,67.9,6.55,13,60.5,110.24,49.74
2024-02-11,B,AMER,P04,43.5,18.29,12,27.15,72.62,45.47
2024-02-11,D,APAC,P08,33.75,35.19,5,21.09,40.82,19.73
2024-02-11,D,APAC,P09,42.98,24.14,8,26.57,55.09,28.52
2024-02-11,A,EMEA,P06,48.29,5.47,17,34.05,78.75,44.7
2024-02-11,E,EMEA,P07,18.78,18.87,7,15.66,34.39,18.73
2024-02-11,C,AMER,P08,28.14,21.91,10,32.78,61.27,28.49
2024-02-11,B,EMEA,P02,24.02,10.28,16,23.89,44.68,20.79
2024-02-11,D,AMER,P04,27.74,13.35,11,18.4,35.45,17.05
2024-02-11,D,APAC,P03,56.88,27.72,13,35.38,103.94,68.56
2024-02-11,D,APAC,P09,23.45,26.41,8,15.0,25.6,10.6
2024-02-11,C,AMER,P01,30.94,39.43,8,28.01,36.53,8.52
2024-02-11,A,AMER,P05,30.44,9.41,8,25.87,33.81,7.94
2024-02-11,E,AMER,P08,69.26,13.04,12,51.73,90.65,38.92
2024-02-11,B,AMER,P05,9.97,8.76,14,17.03,26.99,9.96
2024-02-12,B,APAC,P01,8.88,14.89,11,15.58,31.57,15.99
2024-02-12,C,AMER,P09,44.43,4.94,13,25.32,69.11,43.79
2024-02-12,A,APAC,P01,25.64,33.42,14,21.98,49.21,27.23
2024-02-12,B,APAC,P06,23.4,35.89,14,20.02,43.74,23.72
2024-02-12,A,EMEA,P10,43.99,30.74,13,43.35,87.13,43.78
2024-02-12,E,AMER,P05,41.46,22.2,12,34.75,53.74,18.99
2024-02-12,B,EMEA,P07,52.82,8.28,12,37.34,58.51,21.17
2024-02-12,D,APAC,P08,37.2,7.04,10,28.46,49.25,20.79
2024-02-12,A,EMEA,P02,31.28,14.71,22,29.03,66.88,37.85
2024-02-12,C,APAC,P05,48.16,16.16,12,32.94,67.63,34.69
2024-02-12,C,AMER,P05,23.03,6.05,9,14.09,37.53,23.44
2024-02-12,A,AMER,P04,41.04,16.09,16,38.51,75.82,37.31
2024-02-12,B,APAC,P07,77.21,19.03,7,46.33,99.47,53.14
2024-02-12,C,EMEA,P10,50.79,22.25,12,25.68,73.4,47.72
2024-02-12,C,EMEA,P06,45.11,9.52,15,25.07,68.2,43.13
2024-02-12,E,APAC,P09,40.32,10.06,12,35.07,67.92,32.85
2024-02-13,B,EMEA,P09,36.38,12.75,8,19.96,52.96,33.0
2024-02-13,A,AMER,P09,27.13,16.6,9,26.94,44.87,17.93
2024-02-13,D,APAC,P09,49.75,5.35,9,25.59,55.03,29.44
2024-02-13,A,AMER,P07,21.98,10.74,11,23.78,42.13,18.35
2024-02-13,C,EMEA,P03,35.96,13.29,12,26.89,59.21,32.32
2024-02-13,A,APAC,P10,30.53,10.2,12,15.62,40.98,25.36
2024-02-13,C,EMEA,P10,24.97,12.75,15,13.13,37.45,24.32
2024-02-13,D,APAC,P08,30.12,10.3,11,19.96,54.12,34.16
2024-02-13,B,EMEA,P06,33.38,21.42,10,21.51,57.72,36.21
2024-02-13,D,EMEA,P04,42.68,37.38,16,36.28,85.43,49.15
2024-02-13,D,EMEA,P05,32.64,18.01,13,18.42,41.67,23.25
2024-02-13,A,APAC,P04,41.42,17.53,12,30.78,40.72,9.94
2024-02-14,C,APAC,P06,25.14,8.35,13,24.8,52.24,27.44
2024-02-14,B,APAC,P08,45.74,14.86,10,42.52,81.42,38.9
2024-02-14,C,,P08,54.88,5.76,11,33.23,80.1,46.87
2024-02-14,C,AMER,P09,53.28,11.7,10,26.82,71.31,44.49
2024-02-14,A,EMEA,P08,48.56,15.35,10,36.32,64.62,28.3
2024-02-14,C,EMEA,P04,46.16,21.96,6,27.09,66.42,39.33
2024-02-14,E,APAC,P10,59.52,35.73,18,35.39,78.25,42.86
2024-02-14,E,AMER,P03,47.75,43.79,10,36.93,55.75,18.82
2024-02-14,E,EMEA,P05,51.43,26.57,11,42.11,54.96,12.85
2024-02-14,D,EMEA,P01,29.88,7.04,18,23.18,64.07,40.89
2024-02-15,A,AMER,P07,25.62,8.82,8,27.46,40.86,13.4
2024-02-15,D,EMEA,P09,57.79,5.24,13,43.88,93.97,50.09
2024-02-15,E,AMER,P04,31.08,16.69,9,25.48,37.9,12.42
2024-02-15,C,AMER,P09,49.03,21.92,20,32.32,92.89,60.57
2024-02-15,E,EMEA,P03,85.92,53.66,15,59.15,132.05,72.9
2024-02-15,D,APAC,P04,37.53,27.38,16,34.0,53.54,19.54
2024-02-15,A,AMER,P10,68.45,27.36,13,49.13,93.78,44.65
2024-02-15,E,APAC,P10,27.93,25.68,15,20.38,51.58,31.2
2024-02-15,C,AMER,P10,43.46,14.23,16,31.7,65.37,33.67
2024-02-15,C,APAC,P08,21.94,34.17,12,12.84,35.87,23.03
2024-02-15,B,EMEA,P02,26.31,63.37,10,22.15,50.74,28.59
2024-02-16,B,EMEA,P04,55.31,22.85,17,39.65,81.76,42.11
2024-02-16,C,APAC,P02,58.17,6.8,14,50.48,93.99,43.51
2024-02-16,A,EMEA,P07,42.44,8.14,9,28.7,45.52,16.82
2024-02-16,A,EMEA,P02,39.56,6.32,9,34.2,65.14,30.94
2024-02-16,B,EMEA,P02,63.3,25.25,13,39.26,82.51,43.25
2024-02-16,D,APAC,P03,25.73,41.16,7,20.51,38.14,17.63
2024-02-16,C,EMEA,P01,44.65,35.76,9,28.91,53.31,24.4
2024-02-16,E,APAC,P02,23.36,10.56,14,25.52,37.2,11.68
2024-02-16,D,EMEA,P03,70.88,28.48,10,51.25,93.42,42.17
2024-02-16,B,AMER,P07,62.18,10.96,18,60.17,79.73,19.56
2024-02-16,B,AMER,P10,67.35,10.47,10,38.85,90.3,51.45
2024-02-16,E,AMER,P06,15.76,23.6,12,17.83,28.48,10.65
2024-02-16,B,EMEA,P10,15.79,26.46,10,8.81,18.79,9.98
2024-02-16,E,APAC,P10,81.93,,9,49.39,98.87,49.48
2024-02-16,C,AMER,P01,21.65,26.66,6,18.2,24.99,6.79
2024-02-16,A,APAC,P02,35.66,27.13,9,30.3,55.65,25.35
2024-02-16,B,APAC,P03,37.62,27.75,8,20.78,38.06,17.28
2024-02-16,C,AMER,P02,28.68,18.77,14,30.65,68.24,37.59
2024-02-16,D,,P04,24.17,23.53,11,20.03,44.23,24.2
2024-02-17,D,EMEA,P09,47.2,37.63,12,48.69,77.66,28.97
2024-02-17,C,AMER,P09,22.03,40.7,12,18.87,38.81,19.94
2024-02-17,C,EMEA,P03,12.62,16.24,11,12.52,29.36,16.84
2024-02-17,A,APAC,P05,83.13,15.62,13,59.25,87.98,28.73
2024-02-17,C,APAC,P08,35.41,25.75,12,22.58,64.44,41.86
2024-02-17,B,EMEA,P01,27.6,23.85,12,22.49,41.22,18.73
2024-02-17,B,AMER,P10,30.98,18.41,15,27.39,58.65,31.26
2024-02-17,E,APAC,P07,48.12,12.96,12,33.44,59.46,26.02
2024-02-17,A,APAC,P01,81.75,10.49,9,38.96,89.52,50.56
2024-02-18,E,EMEA,P10,58.54,7.94,12,39.76,70.29,30.53
2024-02-18,D,APAC,P02,47.78,7.55,12,35.63,65.88,30.25
2024-02-18,D,EMEA,P10,20.64,,11,18.26,49.23,30.97
2024-02-18,D,EMEA,P04,72.51,29.95,13,62.26,73.71,11.45
2024-02-18,C,EMEA,P06,17.89,4.99,11,16.59,27.6,11.01
2024-02-18,A,AMER,P09,46.8,16.34,10,35.54,58.43,22.89
2024-02-18,C,EMEA,P04,22.66,28.73,21,24.8,49.57,24.77
2024-02-18,D,APAC,P05,17.28,12.01,12,13.7,25.98,12.28
2024-02-18,A,APAC,P07,19.4,44.84,11,22.17,39.55,17.38
2024-02-18,A,APAC,P07,39.77,24.61,12,22.91,54.95,32.04
2024-02-18,A,APAC,P03,118.12,40.22,12,90.71,165.7,74.99
2024-02-18,C,APAC,P06,32.02,35.87,11,19.27,45.47,26.2
2024-02-18,A,EMEA,P05,76.33,5.53,8,41.23,90.0,48.77
2024-02-18,D,EMEA,P07,57.41,24.84,13,30.34,72.43,42.09
2024-02-18,B,AMER,P08,55.37,2.28,8,43.43,80.16,36.73
2024-02-18,B,APAC,P10,24.46,14.26,10,16.49,26.75,10.26
2024-02-18,B,APAC,P09,27.69,14.07,13,31.79,45.91,14.12
2024-02-19,D,APAC,P07,40.84,7.23,16,31.35,60.37,29.02
2024-02-19,D,EMEA,P01,62.09,25.26,13,42.98,82.75,39.77
2024-02-19,D,APAC,P06,75.76,25.62,15,59.22,107.89,48.67
2024-02-19,D,EMEA,P09,18.37,27.89,8,9.92,21.89,11.97
2024-02-19,B,EMEA,P09,23.75,34.09,10,19.88,32.67,12.79
2024-02-19,A,APAC,P04,38.98,17.04,12,25.36,51.41,26.05
2024-02-19,A,EMEA,P08,20.76,23.91,10,18.18,39.85,21.67
2024-02-19,D,EMEA,P03,48.95,11.52,5,36.39,50.33,13.94
2024-02-19,C,EMEA,P04,37.86,29.95,12,21.79,42.49,20.7
2024-02-19,D,EMEA,P06,42.14,22.99,15,47.33,60.19,12.86
2024-02-20,A,EMEA,P10,26.69,32.16,12,21.56,42.33,20.77
2024-02-20,D,EMEA,P02,28.42,14.74,7,17.78,35.68,17.9
2024-02-20,B,APAC,P01,15.84,16.54,16,15.29,29.5,14.21
2024-02-20,E,APAC,P09,12.03,23.22,16,28.73,47.6,18.87
2024-02-20,A,AMER,P05,39.29,39.12,13,29.95,37.72,7.77
2024-02-20,A,,P03,50.45,10.99,12,36.62,77.18,40.56
2024-02-20,B,AMER,P08,19.81,28.61,9,25.47,32.53,7.06
2024-02-20,D,APAC,P01,50.19,6.95,12,29.9,60.84,30.94
2024-02-20,C,EMEA,P08,22.61,11.41,13,27.67,34.17,6.5
2024-02-20,C,EMEA,P10,37.32,33.08,17,37.15,46.27,9.12
2024-02-20,B,APAC,P05,40.66,6.57,9,23.68,61.85,38.17
2024-02-20,B,EMEA,P04,28.89,13.72,12,26.03,51.6,25.57
2024-02-20,D,AMER,P05,47.93,23.04,11,41.23,66.96,25.73
2024-02-21,C,APAC,P01,28.51,18.29,9,25.44,39.74,14.3
2024-02-21,C,APAC,P02,51.96,,12,49.15,89.68,40.53
2024-02-21,E,EMEA,P06,49.54,19.78,15,41.83,62.77,20.94
2024-02-21,B,APAC,P04,34.94,8.28,12,27.95,46.36,18.41
2024-02-21,C,APAC,P03,33.18,18.68,8,21.32,36.17,14.85
2024-02-21,C,APAC,P01,30.52,26.36,15,37.7,44.02,6.32
2024-02-21,A,APAC,P06,9.87,15.85,11,14.94,30.11,15.17
2024-02-21,B,APAC,P10,20.55,21.59,16,25.64,49.69,24.05
2024-02-21,B,APAC,P04,24.52,27.85,13,20.51,40.25,19.74
2024-02-21,E,AMER,P03,20.07,6.58,10,10.88,31.11,20.23
2024-02-21,B,EMEA,P10,26.81,25.37,10,25.92,49.14,23.22
2024-02-22,C,APAC,P03,63.14,11.81,11,43.59,97.21,53.62
2024-02-22,E,,P10,44.04,18.92,10,22.57,44.07,21.5
2024-02-22,A,EMEA,P10,67.85,11.3,13,35.7,102.69,66.99
2024-02-22,D,APAC,P08,18.23,17.74,12,11.86,31.19,19.33
2024-02-22,E,APAC,P03,52.26,25.49,8,25.93,69.16,43.23
2024-02-22,C,EMEA,P06,32.34,20.22,13,20.22,57.2,36.98
2024-02-22,D,APAC,P08,35.59,15.01,11,34.52,44.69,10.17
2024-02-22,D,EMEA,P04,33.03,7.07,9,18.92,54.6,35.68
2024-02-22,A,EMEA,P02,44.76,12.14,9,28.67,54.81,26.14
2024-02-22,B,EMEA,P03,21.41,18.09,11,18.67,31.0,12.33
2024-02-22,C,EMEA,P03,21.32,14.97,10,26.37,43.96,17.59
2024-02-22,A,EMEA,P02,28.5,34.31,8,19.09,37.17,18.08
2024-02-22,C,,P06,35.39,20.51,15,36.34,70.79,34.45
2024-02-22,B,APAC,P02,45.2,6.04,16,26.92,53.65,26.73
2024-02-22,E,EMEA,P10,37.04,12.33,8,20.94,35.26,14.32
2024-02-22,C,APAC,P08,33.46,39.91,10,20.54,42.86,22.32
2024-02-23,B,APAC,P07,60.22,28.5,11,46.77,70.68,23.91
2024-02-23,C,AMER,P02,32.49,37.54,10,20.19,40.28,20.09
2024-02-23,E,APAC,P04,85.77,33.84,14,64.4,104.7,40.3
2024-02-23,A,APAC,P07,44.8,17.54,6,35.61,53.32,17.71
2024-02-23,A,EMEA,P09,26.44,34.42,13,30.65,53.75,23.1
2024-02-23,C,APAC,P07,29.81,24.27,11,25.65,42.19,16.54
2024-02-23,D,EMEA,P05,18.27,9.02,15,28.26,53.44,25.18
2024-02-23,B,AMER,P09,41.29,9.1,10,26.95,47.65,20.7
2024-02-23,B,AMER,P05,41.92,9.99,8,25.22,58.42,33.2
2024-02-23,D,AMER,P03,53.05,16.78,6,31.45,50.57,19.12
2024-02-23,A,EMEA,P03,53.72,26.24,7,43.45,75.29,31.84
2024-02-23,C,APAC,P07,42.69,19.68,8,19.97,49.86,29.89
2024-02-23,A,APAC,P03,29.7,15.78,13,24.14,39.57,15.43
2024-02-23,E,EMEA,P04,57.79,30.95,11,46.23,71.26,25.03
2024-02-24,E,AMER,P08,59.27,27.12,16,33.38,62.77,29.39
2024-02-24,E,APAC,P09,37.92,10.19,7,20.42,51.14,30.72
2024-02-24,A,EMEA,P10,33.32,16.03,13,28.09,43.09,15.0
2024-02-24,A,APAC,P01,65.7,44.68,11,50.32,94.48,44.16
2024-02-24,A,EMEA,P09,11.65,42.35,17,24.99,48.2,23.21
2024-02-24,B,APAC,P04,21.83,19.33,13,15.94,41.26,25.32
2024-02-24,E,EMEA,P10,25.24,15.93,12,23.98,46.85,22.87
2024-02-24,A,EMEA,P03,23.59,8.11,7,19.72,34.95,15.23
2024-02-24,B,EMEA,P03,5.54,28.76,16,10.75,19.77,9.02
2024-02-25,E,,P04,69.51,47.04,15,48.39,90.57,42.18
2024-02-25,A,AMER,P05,53.22,14.04,7,32.57,72.15,39.58
2024-02-25,B,APAC,P02,37.56,13.89,13,26.97,66.99,40.02
2024-02-25,C,APAC,P05,20.47,10.35,10,16.45,23.81,7.36
2024-02-25,E,APAC,P09,76.27,7.75,7,45.41,72.32,26.91
2024-02-25,D,APAC,P10,58.17,27.29,13,39.11,83.01,43.9
2024-02-25,B,AMER,P04,49.17,9.03,17,44.26,61.83,17.57
2024-02-25,D,EMEA,P01,36.74,15.42,9,31.23,44.52,13.29
2024-02-25,D,APAC,P01,40.0,12.63,12,28.2,40.89,12.69
2024-02-25,D,APAC,P10,64.42,27.95,13,49.24,74.21,24.97
2024-02-25,A,APAC,P07,62.05,22.0,12,38.4,83.78,45.38
2024-02-25,A,AMER,P02,70.66,12.15,15,64.37,96.46,32.09
2024-02-25,B,AMER,P06,30.81,14.83,11,28.77,42.24,13.47
2024-02-25,A,AMER,P10,41.32,11.08,7,35.69,48.67,12.98
2024-02-25,B,APAC,P10,39.59,4.66,16,32.08,80.29,48.21
2024-02-26,B,AMER,P09,20.12,14.93,15,22.46,37.87,15.41
2024-02-26,A,EMEA,P08,60.69,69.58,13,36.75,72.8,36.05
2024-02-26,C,APAC,P10,34.6,4.26,7,28.54,37.29,8.75
2024-02-26,E,EMEA,P10,10.52,8.62,14,15.6,26.54,10.94
